year,site,treatment,ACLE,ACMI,AGAU,AGEX,AGGL,AGOX,AGSC,AGST,ALAE,ALGE,ANPA,ANROSE,ANROSU,ANSE,APIX,ARCA,ARDRA,ARFE,ARFR,ARLU,ARTX,BLTR,BOGR,BRAN,BRAX,BRIN,BROX,BRPO,BRYX,CAAQ,CAASC,CACA,CADO,CADU,CAMI,CAOB,CAPA,CAPEL,CAPET,CAPR,CARO,CASC,CASIM,CAST,CAUT,CAWO,CAXX,CAXX1,CAXX2,CEAR,CEBR,CEFO,CHSE,CIMA,CIPA,COSC,CRRU,DAFL,DAPA,DASP,DECA,DRYX,ELAC,ELAL,ELEL,ELPAL,ELTR,ELTRSU,ELTRTR,ELYX,EPCI,EQAR,EQLA,ERCA,ERFL,ERFO,ERSP,FEAR,FEID,FETH,FRVE,FUN,GABO,GAME,GEAM,GETR,GLGR,GLST,GNEX,HEVI,HIOD,HOBR,HYSC,IRMI,JUBA,JULO,JUNX,JUSA,KOMA,LALA,LEMI,LEPX,LEVI,LIC,LOAR,MAGL,MARX,MEAR,MIGL,MOFI,MUMI,MUMO,MURI,MUWR,OEFL,ORLU,OXVI,PASM,PERY,PHAL,PHPR,PLMA,POAM,POAN,POAV,POCO,PODI,PODO,POER,POFE,POHI,PONA,PONE,POOC,POPA,POPE,POPR,POPU,POTX,PRVU,PSMO,RACA,RACY,RAIN,RAMA,RANX,RONA,RORX,ROSI,ROSP,RUAC,SARH,SCPR,SEER,SELX,SICA,SISC,SOSI,SPAN,STCA,STEX,STLO,SYAS,TAOF,THFE,THIN,THMO,TOPA,TRLO,TRPR,TRRE,VECA,VEPE,VERX,VIAD,VIAMA,VIAMM
2004,RS5UE,UE,0,17,0,0,0,0,2,0,0,1,0,0,2,0,0,1,0,0,0,0,0,2,4,0,1,0,0,0,0,7,0,0,0,0,0,2,1,8,0,4,5,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,0,0,0,1,0,0,4,0,1,1,0,0,7,12,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,24,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,48,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,1,0,1,0,0,0,1
2004,RS6UE,UE,5,9,0,0,0,0,2,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0,2,0,0,0,1,14,0,3,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,1,2,1,0,8,10,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,1,1,25,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,3,9,0,0,0,0,0,0,3,1,0,3,0,1,0,0,0,0,7,0,0,0,1,0,52,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,14,7,0,0,0,0,0,0,2,0,0,0,0,0,1
2005,RS16C,C,0,34,2,0,5,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,1,0,7,0,2,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,2,0,3,0,0,0,1,12,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,22,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,1,4,0,0,0,0,0,20,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,2,1,0,3,0,0,0,0,0,0
2005,RS17C,C,0,15,0,0,2,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,0,0,1,0,0,0,1,13,0,5,0,7,1,5,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,22,0,0,0,0,1,0,1,3,0,2,0,0,0,0,3,0,4,4,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,16,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,39,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,1,0,0,3,0,0,0,0,0,1
2005,RS18C,C,0,17,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3,9,0,3,1,2,0,13,5,0,0,0,0,2,0,0,0,0,0,0,0,1,3,13,13,0,0,0,0,0,0,6,3,0,0,0,0,0,1,3,0,7,2,6,0,0,0,0,0,0,0,0,0,0,5,2,0,6,20,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,6,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,42,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,3,2,0,3,0,0,0,0,0,1
2005,RS1C1,C,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,4,0,1,0,0,3,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,2,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,0,0,2,1,0,0,0,0,0,0,0,0,0,3,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,3,0,0,0,0,0,0
2005,RS1C2,C,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,14,0,2,0,1,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,2,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,5,0,0,0,0,0,0
2005,RS2C,C,0,29,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,6,0,5,0,2,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,3,0,0,0,0,0,1,3,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,11,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,0,16,0,0,0,1,0,0,0,0,4,5,0,0,0,2,0,50,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,1,0,0,3,0,0,0,0,0,0
2005,RS3C,C,1,32,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,1,0,0,2,4,0,4,1,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,2,0,1,3,0,0,0,0,0,0,8,0,5,11,2,0,0,0,0,0,0,0,0,0,0,0,2,0,8,32,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,50,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,2,0,0,5,0,0,0,0,0,0
2005,RS4C,C,0,16,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,4,0,8,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,7,0,0,0,1,0,2,6,0,0,7,0,0,0,1,0,0,1,0,0,0,0,2,4,0,1,35,0,0,0,8,0,0,0,0,0,0,2,0,3,0,0,0,3,1,1,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,1,0,54,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,2,0,0,0,0,0,0
2005,RS5C,C,0,5,0,0,0,0,2,0,0,2,0,0,5,0,0,3,2,2,3,1,0,6,2,0,0,0,0,0,0,9,0,0,3,0,0,4,1,7,1,6,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,4,0,0,0,2,0,0,0,0,0,1,4,0,2,2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,27,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,19,5,1,0,0,0,2,0,0,1,0,0,4,0,0,0,0,0,5,29,0,0,0,0,0,18,0,0,1,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,5,0,0,0,0,0,1
2005,RS6C,C,0,6,0,0,1,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,3,1,18,0,8,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,2,0,0,0,0,0,5,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,5,4,0,0,0,0,3,0,0,4,0,0,4,0,0,0,0,0,2,4,0,0,0,2,0,60,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,6,0,0,0,2,3,0,1,0,0,0,0,0,0
2005,RS7C,C,0,19,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,2,2,0,0,0,3,0,4,0,2,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,24,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,4,0,3,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,RS8C,C,0,4,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,6,0,8,0,6,0,1,13,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,11,0,0,0,3,0,2,0,0,0,0,0,0,4,0,0,0,0,1,8,0,0,0,0,1,2,7,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,3,0,0,1,0,0,0,0,0,0
2005,RS1LE,LE,0,29,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,1,5,0,3,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,19,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,4,0,0,0,0,0,0
2005,RS2LE,LE,0,31,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,2,0,2,3,5,3,8,0,1,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,4,0,0,0,0,0,4,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,4,0,15,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,54,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,3,0,0,2,0,0,0,0,0,0
2005,RS3LE,LE,3,33,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,3,0,11,0,2,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,3,3,0,0,0,0,0,2,2,0,1,6,1,0,0,0,0,0,0,0,0,0,0,1,2,0,10,22,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,43,0,0,0,1,0,0,0,0,0,2,0,0,0,6,0,41,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10,7,0,0,0,4,0,0,2,0,0,0,0,0,0
2005,RS4LE,LE,3,26,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,5,0,8,0,2,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,6,0,1,0,1,0,1,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,21,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,7,2,0,0,0,0,6,0,0,2,0,0,8,0,0,0,0,0,0,6,0,0,0,0,0,49,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,1,1,0,1,0,0,0,0,0,0
2005,RS5LE,LE,0,7,0,0,1,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,11,0,0,0,0,0,1,3,5,0,9,0,4,1,2,4,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,2,0,0,0,0,0,2,9,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,34,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,7,0,0,0,0,0,54,0,0,2,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,4,0,0,2,0,0,0,0,0,0
2005,RS6LE,LE,0,9,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,1,3,14,1,3,1,2,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,25,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,3,0,0,0,0,2,0,0,4,0,0,14,1,0,0,0,0,0,1,0,0,0,0,0,74,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,2,2,0,1,0,0,0,0,0,0
2005,RS1UE,UE,0,39,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,6,0,2,0,0,6,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,1,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,0,0,4,0,0,0,0,0,0,1,0,0,0,1,0,70,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,4,0,0,0,0,0,0
2005,RS2UE,UE,0,24,0,0,3,0,1,0,0,1,0,0,2,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,4,0,0,1,3,1,5,1,4,0,2,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,1,0,0,0,0,0,5,5,0,2,8,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,21,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,1,11,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,32,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,0,0,1,0,0,0,0,0,0
2005,RS3UE,UE,2,28,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,1,3,0,11,0,8,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,3,0,0,0,0,1,0,0,8,0,0,0,0,0,1,2,0,3,3,8,0,0,0,0,0,0,0,0,0,0,3,3,0,5,30,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,2,3,0,0,0,0,0,1,25,0,0,1,2,0,0,0,0,0,1,0,0,0,3,0,56,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,10,9,0,0,0,2,1,0,2,0,0,0,0,0,0
2005,RS4UE,UE,0,19,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,4,0,1,0,0,0,0,0,12,0,0,0,0,0,0,4,9,0,9,0,0,0,0,10,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,4,0,2,0,0,1,0,0,5,0,1,0,0,0,4,13,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,10,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,0,9,0,0,3,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,10,0,0,0,0,0,0,5,0,0,0,0,0,0
2005,RS5UE,UE,1,11,0,0,1,0,1,0,0,2,0,0,3,0,0,1,0,2,0,0,0,3,4,0,0,0,0,0,0,16,0,0,0,0,0,2,2,6,0,3,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,1,0,0,3,0,1,0,1,0,2,5,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,31,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,5,0,6,0,0,2,0,0,0,0,0,1,3,0,0,0,2,0,62,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,1,3,0,1,0,0,0,0,0,1
2005,RS6UE,UE,4,8,0,0,2,0,4,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,7,0,0,3,0,0,0,3,8,0,6,0,2,0,2,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,2,1,0,5,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,19,1,0,0,2,0,0,0,0,0,3,0,0,3,0,0,0,2,1,0,0,0,0,0,0,0,4,0,0,2,0,3,0,0,0,0,6,0,0,0,0,0,64,0,0,2,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,16,6,0,0,0,1,1,0,2,0,0,0,0,0,0
2006,RS16C,C,0,28,0,0,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,9,3,6,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,1,0,3,7,0,0,0,0,0,4,17,0,1,12,0,0,0,2,0,0,0,0,1,0,0,0,4,1,0,28,0,0,0,16,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,1,2,4,0,0,2,0,0,0,0,0,1,3,0,0,0,5,0,27,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,15,1,0,0,3,2,0,2,0,0,0,0,0,0
2006,RS17C,C,0,14,0,0,3,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,24,0,0,0,0,0,0,2,4,0,6,0,12,1,10,2,0,0,0,1,3,0,1,0,0,0,0,0,0,0,2,38,0,0,0,0,2,0,4,2,0,0,0,0,0,0,7,0,1,8,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,22,4,0,0,10,0,0,0,0,0,0,0,0,2,2,0,0,0,6,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,2,0,46,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,1,4,0,0,0,2,2,0,4,0,0,0,0,0,0
2006,RS18C,C,0,9,0,0,4,0,2,0,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0,0,0,0,0,0,2,15,1,5,2,3,0,10,9,0,0,0,0,2,0,1,0,0,0,0,1,1,4,4,12,0,0,0,0,0,0,13,3,0,0,0,0,0,0,3,0,5,6,2,0,0,1,0,0,0,0,0,0,0,6,2,0,5,17,0,0,0,9,0,0,0,0,1,0,0,1,0,0,0,0,0,6,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,12,0,0,0,2,6,0,1,0,0,0,1,0,2
2006,RS1C1,C,0,14,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,14,0,4,1,2,0,2,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,2,0,0,11,0,0,0,0,0,1,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,15,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,21,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,2,8,0,0,0,0,2,0,5,0,0,0,0,0,0
2006,RS1C2,C,0,10,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,17,0,4,0,5,0,2,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,8,0,0,0,0,0,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,17,0,0,3,0,0,0,0,0,0,4,0,0,0,1,0,36,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,9,0,0,0,0,0,0,0,3,8,0,0,0,0,2,0,3,0,0,0,0,0,0
2006,RS2C,C,0,26,0,0,2,0,1,0,0,1,0,3,0,0,0,1,0,1,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,10,0,8,0,3,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,0,0,0,11,0,0,0,0,0,4,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,25,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,0,0,0,0,0,0,18,0,1,1,0,0,0,0,0,0,5,0,0,0,3,0,42,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,10,0,0,0,0,5,0,1,0,0,0,0,0,0
2006,RS3C,C,1,29,0,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,2,0,5,0,9,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,2,3,0,2,0,0,0,2,9,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,23,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35,0,0,1,0,0,0,0,0,0,3,0,0,0,5,0,58,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,10,11,0,0,0,0,1,0,3,0,0,0,0,0,0
2006,RS4C,C,1,18,0,0,1,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,4,0,9,0,1,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,2,0,1,9,1,0,0,1,0,2,13,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,4,0,1,17,0,0,0,10,0,0,0,0,0,1,0,1,1,0,0,0,5,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,57,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,2,5,6,0,0,0,0,1,0,1,0,0,0,0,0,0
2006,RS5C,C,0,3,0,0,1,0,5,0,0,2,0,3,1,0,0,10,0,1,8,1,0,6,2,1,0,0,0,0,1,9,0,0,8,0,0,4,2,3,0,6,4,2,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,9,1,0,0,2,0,0,0,0,0,1,4,0,2,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,11,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,24,9,0,0,0,0,2,0,0,4,0,0,7,0,0,0,0,0,2,28,0,0,0,2,0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,3,0,0,0,1,0,0,4,0,0,0,4,0,0
2006,RS6C,C,0,5,0,0,0,0,3,0,0,0,0,5,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,18,0,0,0,0,0,4,2,5,1,7,0,4,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,4,0,0,0,0,0,7,5,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,14,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,9,2,3,0,0,0,0,0,0,2,0,0,3,0,1,0,0,0,0,4,0,0,0,2,0,50,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0,6,7,0,0,0,0,4,0,1,0,0,0,0,0,0
